State,District,Date,Year,Month,Avg_rainfall,Agency_name
Tamil Nadu,Pudukkottai,2022-01-27,2022,01,0.012634312,IMD GRID MODEL
Tamil Nadu,Pudukkottai,2022-01-26,2022,01,0,IMD GRID MODEL
Tamil Nadu,Pudukkottai,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Pudukkottai,2022-01-28,2022,01,0.00211869,IMD GRID MODEL
Tamil Nadu,Pudukkottai,2022-01-30,2022,01,0.301584029,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-01,2022,01,2.8103555,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-02,2022,01,3.473396924,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-03,2022,01,5.796852087,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-08,2022,01,0.869291942,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-11,2022,01,0.185130736,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-09,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-16,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-17,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-25,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-24,2022,01,0.176333563,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-27,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-26,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-28,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ramanathapuram,2022-01-30,2022,01,0.051433986,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-01,2022,01,32.01279394,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-02,2022,01,4.034325109,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-03,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-08,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-09,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-18,2022,01,7.212008001,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-16,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-17,2022,01,0.327819747,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-24,2022,01,0.413715695,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-25,2022,01,1.48559278,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-26,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-27,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-28,2022,01,0.174937678,IMD GRID MODEL
Tamil Nadu,Ranippettai,2022-01-30,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-01,2022,01,6.273029904,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-02,2022,01,7.361962702,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-03,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-08,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-09,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-16,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-17,2022,01,0.042270892,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-25,2022,01,1.327007258,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-24,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-26,2022,01,0,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-27,2022,01,2.000392089,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-29,2022,01,0.563156965,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-28,2022,01,0.101502544,IMD GRID MODEL
Tamil Nadu,Salem,2022-01-30,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-01,2022,01,9.92298286,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-02,2022,01,30.00541504,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-03,2022,01,0.296456264,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-07,2022,01,0.027713055,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-08,2022,01,0.9911765,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-09,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-16,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-17,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-25,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-24,2022,01,0.477400285,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-27,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-26,2022,01,0.152042831,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-28,2022,01,0,IMD GRID MODEL
Tamil Nadu,Sivaganga,2022-01-30,2022,01,0.175848316,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-01,2022,01,6.307860114,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-02,2022,01,11.75426494,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-03,2022,01,0.026595681,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-08,2022,01,1.217069718,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-09,2022,01,0.286809372,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-10,2022,01,0.093133328,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-13,2022,01,4.793710545,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-16,2022,01,1.751934414,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-17,2022,01,0.074641622,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-25,2022,01,0.719737156,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-24,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-27,2022,01,3.203761049,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-26,2022,01,1.1428176,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-28,2022,01,0.417863731,IMD GRID MODEL
Tamil Nadu,Teni,2022-01-30,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-01,2022,01,3.879145411,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-02,2022,01,1.845873252,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-03,2022,01,4.723561429,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-08,2022,01,1.834813441,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-09,2022,01,0.134001858,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-10,2022,01,0.515328368,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-13,2022,01,0.586054802,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-15,2022,01,0.445148346,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-16,2022,01,3.402029835,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-17,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-25,2022,01,0.006275293,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-24,2022,01,0.083899388,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-27,2022,01,6.301544824,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-26,2022,01,2.770516192,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-28,2022,01,0.000193082,IMD GRID MODEL
Tamil Nadu,Tenkasi,2022-01-30,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-01,2022,01,27.22715653,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-02,2022,01,80.82636505,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-03,2022,01,0.521918453,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-04,2022,01,0.008685046,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-08,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-09,2022,01,0.008685046,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-10,2022,01,0.008685046,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-12,2022,01,0.02337312,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-13,2022,01,1.519888452,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-16,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-17,2022,01,0.468417544,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-18,2022,01,0.402096346,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-24,2022,01,0.000107345,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-25,2022,01,2.217857019,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-27,2022,01,0.094643583,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-26,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-29,2022,01,0.025368824,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-28,2022,01,0.170911279,IMD GRID MODEL
Tamil Nadu,Thanjavur,2022-01-30,2022,01,1.354381913,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-01,2022,01,29.84131854,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-02,2022,01,60.46635877,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-03,2022,01,0.968056192,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-08,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-11,2022,01,0.007085422,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-09,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-12,2022,01,0.696062055,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-13,2022,01,0.044710777,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-16,2022,01,0.073968672,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-18,2022,01,4.027867237,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-17,2022,01,9.377872116,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-24,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-25,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-27,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-26,2022,01,0,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-29,2022,01,0.812175822,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-28,2022,01,1.297187906,IMD GRID MODEL
Tamil Nadu,Thiruvarur,2022-01-30,2022,01,6.44155178,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-01,2022,01,9.685953619,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-02,2022,01,34.51065105,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-03,2022,01,0.883370232,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-04,2022,01,0.033586219,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-08,2022,01,0.005137159,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-09,2022,01,0.033586219,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-10,2022,01,0.033586219,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-15,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-16,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-17,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-24,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-25,2022,01,0.115703899,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-27,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-26,2022,01,0.060864077,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-28,2022,01,0.0000597,IMD GRID MODEL
Tamil Nadu,Tiruchirapalli,2022-01-30,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-01,2022,01,3.63521685,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-02,2022,01,10.6364103,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-03,2022,01,8.226930201,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-08,2022,01,0.013250763,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-09,2022,01,0.037686308,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-15,2022,01,0.023973815,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-16,2022,01,0.134080137,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-14,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-17,2022,01,0.751587475,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-18,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-25,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-23,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-24,2022,01,0.017584133,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-27,2022,01,0.783613249,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-26,2022,01,0.078005666,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-29,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-28,2022,01,0.069938385,IMD GRID MODEL
Tamil Nadu,Tirunelveli,2022-01-30,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-01,2022,01,9.389452065,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-02,2022,01,3.242591888,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-03,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-04,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-05,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-06,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-08,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-07,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-11,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-09,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-10,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-12,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-13,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-14,2022,01,0.340393833,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-15,2022,01,0.000526671,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-18,2022,01,0.043320594,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-16,2022,01,0.040205105,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-17,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-20,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-19,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-22,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-21,2022,01,0,IMD GRID MODEL
Tamil Nadu,Tiruppattur,2022-01-23,2022,01,0,IMD GRID MODEL
